,Unnamed: 0,text,sentiment
25059,25059,hope hoe much funnot much without though ll,positive
25060,25060,im sorri darl im place tonight didnt mean neglect you,negative
25061,25061,appl also rotten center luck,negative
25062,25062,want bad go flys concert anybodi go me,positive
25063,25063,spoke lawyer blow trial to,neutral
25064,25064,need semi bad bad bad bad best friend go shoe shop tonight ala nowher found,neutral
25065,25065,chees onion crisi best alic royal cullen,neutral
25066,25066,forgot yardsal event ooh piti am,negative
25067,25067,au pleasur hey play go away no parti back lot burn brain,positive
25068,25068,appreci kind word glad word resolut you,positive
25069,25069,bare bad bad bad bad close adventur aggghhhh enough may cm babi mari ku sudan,neutral
25070,25070,ngobrolin favorit band moment iii lesion speakernya risk havana benefit long i,positive
25071,25071,miss best friend ticket see kiss am,neutral
25072,25072,sit awe price renew captor warranti doubl matter week,negative
25073,25073,still awakedo assign play virtual farm,neutral
25074,25074,work now,neutral
25075,25075,hunger crazi night im also bad book mother,negative
25076,25076,need go sleep tonight exhaust,negative
25077,25077,guess your respond that case,neutral
25078,25078,rocket surgeri hey hata thought rocket scienc oh knew swear thank you,positive
25079,25079,give got headach now,negative
25080,25080,realli chose wrong time year you,negative
25081,25081,hotsawc owwwwww good morn,positive
25082,25082,want say hello,neutral
25083,25083,want sum fan share,neutral
25084,25084,yeah still wait,neutral
25085,25085,get em ive got one ask happier,neutral
25086,25086,thank gun follow,positive
25087,25087,bore,negative
25088,25088,thank follow mean lot love hey monday,positive
25089,25089,love sweet gnight everi night,positive
25090,25090,bore helen hate it,negative
25091,25091,stop follow me,neutral
25092,25092,mo williamssssss,neutral
25093,25093,got poker much,negative
25094,25094,join twitter ll,positive
25095,25095,thank much red ff,positive
25096,25096,sun shine sky face blue teletubbi bad bad bad bad work,negative
25097,25097,mr dead sir pleas follow twitter,neutral
25098,25098,watch adapt interior women good movi night breakfast dad kill morn,positive
25099,25099,toll colleg girlahahah love blow theyr funni,positive
25100,25100,good topic cigarett,positive
25101,25101,chew starbuck subway gift card christma time got big troubl not allow near purs,negative
25102,25102,happi mother day ladi moment cherish children today let moment cherish return,positive
25103,25103,done hedonna read bit pass got cool week look forward mayb,neutral
25104,25104,poor u dont let get u ignor n keep head held high immatur girl ll,negative
25105,25105,sweet year hata,positive
25106,25106,listen new domo song go fantast done,positive
25107,25107,mari hey beauti up,positive
25108,25108,lazi sunday,neutral
25109,25109,realli miss satan kitti,negative
25110,25110,gut feel say donna boy babi,neutral
25111,25111,studi least im tri tri let stuff read enter brain perman,neutral
25112,25112,goodnight world inhabit it,positive
25113,25113,still aunt get vanilla frosti yet,negative
25114,25114,know go sort out,positive
25115,25115,lost key mall took mind find them,negative
25116,25116,rice crisi morn bring back good memori,positive
25117,25117,goos come forgot everyth look like reason,negative
25118,25118,immedi regret decis come offic today miss bed,negative
25119,25119,final watch last coupl episod offic bc theofficenbc understand gervai stop season,neutral
25120,25120,horribl dream scar face awak rest night god admit,negative
25121,25121,yes citi ordinarili dont much problem nake girl chase howev,positive
25122,25122,go barqu mayb,neutral
25123,25123,fool me,neutral
25124,25124,lucki face south hear see reflect phillip point,positive
25125,25125,cant find trusti hair tie hair spill place runmon band doesnt work menorm one hurt,negative
25126,25126,pp dont miss follow superstar sunday,neutral
25127,25127,juneau parent got fd start comfort,negative
25128,25128,day left school bryce tyler that day elementari,positive
25129,25129,sad mon must shaken peac strength dear famili lost littl girl,negative
25130,25130,maman pain id come want come eat badrol eye bad,negative
25131,25131,sit outsid cold ocean glass wine,positive
25132,25132,smith got luck u gun beat la would like see best wish denver suggest cap done,positive
25133,25133,come back perch miss show here,negative
25134,25134,stupid sun actual work now,negative
25135,25135,red utf happen dark blue black stripe,negative
25136,25136,happi mother day everi singl mon love mummi,positive
25137,25137,im depress right ink,negative
25138,25138,realiz follow hey gun,neutral
25139,25139,not worri none got one next question start minut get think cap on,positive
25140,25140,twitter trip right pick,neutral
25141,25141,promis post new mind magic villag today weather perfect see review httppengpengsplaceblogspotcom,positive
25142,25142,home made im tire go bed afterward,negative
25143,25143,creat monster bwahaha oh got babi home safe sound,positive
25144,25144,go disgrac life dont make next year perfectionist suck good luckkkk,negative
25145,25145,go work,neutral
25146,25146,log hope comput right need power suppli use old offic machin,neutral
25147,25147,go fun night im help host it,positive
25148,25148,go retaken footbal photo patrick studio piec bad bad bad bad back shore friday hut,negative
25149,25149,two hour wait tire get repair,neutral
25150,25150,real week talk hatai feel you,positive
25151,25151,www sad,negative
25152,25152,hard tell think im right hope,neutral
25153,25153,want go clubdancingbut inam tire anyway go work tomorrow,negative
25154,25154,take what wrong ski slope theyv got coffe shop well yknow,neutral
25155,25155,love chees one cool origin one ship brother got tri u c hata,positive
25156,25156,art coffe cake,neutral
25157,25157,thank teach play part song,positive
25158,25158,bow song youll alway find way back home hannah montana,neutral
25159,25159,safe say wont neuro winner week,neutral
25160,25160,keep date,neutral
25161,25161,right wave off,neutral
25162,25162,realiz today last day see best friend manner go miss much,neutral
25163,25163,veronica donna rock stage tomorrow happi mother day everyon,positive
25164,25164,im hurt headlong day spanish art view tomorrow revis extra free,negative
25165,25165,no stay play,neutral
25166,25166,hungrybut there no food may hous,negative
25167,25167,noth sit see mrs p husband,neutral
25168,25168,parma bad bad bad bad got hung im still big dawn though,neutral
25169,25169,grenvill drive game arent without basebal guy clown,negative
25170,25170,case that stupid move thought ba,negative
25171,25171,busi ugh largest headach,negative
25172,25172,absolut love thank,positive
25173,25173,shop besidesminus one where dr work cours,neutral
25174,25174,crew cob tri hardest put great show fan appreci tell alexi get well soon my,neutral
25175,25175,hata follow john layerh pretti funni guy want move la much fun,positive
25176,25176,dont leav forev well miss much,negative
25177,25177,eat meet time sigh well well want start work wait move new hous,neutral
25178,25178,wonder met show it,neutral
25179,25179,hope fill go well im new whole twilight phenomenon couldnt pick better empir,neutral
25180,25180,hot tuunee,neutral
25181,25181,oh hi ferri good good gossip,positive
25182,25182,break daili build broke daili plan well,negative
25183,25183,drank sugar milk not coffe coffe brain,neutral
25184,25184,im weekend expect way hot,neutral
25185,25185,bodi decid good time wake everi morn mayb dean wait dream,positive
25186,25186,got earli bad bad bad bad ton head cheroke park run walk,neutral
25187,25187,not actual manag purchas anyth vi store yet constant server error check out,neutral
25188,25188,come join fun first pitch legend game may pm httptinyurlcomnkpuz,neutral
25189,25189,defeat pool,negative
25190,25190,doesnt macdonald make pineappl pie,neutral
25191,25191,spent last two week attempt grow beard scratch fear may look bit rubbish httptwitpiccomtyb,negative
25192,25192,welcom,neutral
25193,25193,feel absolut fine,positive
25194,25194,realli want puppi,neutral
25195,25195,rain,neutral
25196,25196,one fan lip one winner twist si ten rear elop chao,positive
25197,25197,ok hobbi realli go log daytim soon do,neutral
25198,25198,first time,neutral
25199,25199,sleep hess mccarthi,neutral
25200,25200,hide twenti icon not chang httptwitpiccomjo,neutral
25201,25201,jason may still spread read judici supervis execut action commonwealth caribbean bal,positive
25202,25202,kill ladi brodi,negative
25203,25203,knew mon love flower love finger begonia hang basket seem perfect,positive
25204,25204,happi mother day,positive
25205,25205,yep bone get look map transit go find place job httpbitecomkjr,neutral
25206,25206,arent come montreal,neutral
25207,25207,yeah,neutral
25208,25208,learn school now,neutral
25209,25209,goodnight happi mother day,positive
25210,25210,better believ wouldnt miss world,positive
25211,25211,end work thank god accomplish number thing httppluckcomprang,positive
25212,25212,inde,neutral
25213,25213,anderson sweet awesom bad bad bad bad heat that decorum for,neutral
25214,25214,realli like pink saw live new tmobil avert,positive
25215,25215,go london,neutral
25216,25216,promis thank,positive
25217,25217,want go shop dont get paid till next week,neutral
25218,25218,bank holiday your happi know cap hand,positive
25219,25219,man sorri logic reason promis studi order tutor new student give me,negative
25220,25220,ive normal pp consid night no problem go sleep nightmar wake up,neutral
25221,25221,oh hurt bad bad bad bad wash machin get me,negative
25222,25222,day good spent day catch sleep relax kind lazi day oooh shop resist,neutral
25223,25223,your welcom chair glad like cake pretti simpl give tri,positive
25224,25224,go come venu said couldnt afford open cancel wish now,negative
25225,25225,wide awak readi big shop trip hope get tone sweet deal lot fanci cloth,positive
25226,25226,thank gun follow mean lot,positive
25227,25227,everyon sing playback comet,neutral
25228,25228,got away realli worri phone wouldnt fit glad happi mother day ll,positive
